1652309901.21		0.70		-2.09		1.64		5.08		10.00		15.61		-5.61		-18.97		-50.79		384.21
1652309901.23		0.70		-2.40		3.10		5.17		10.00		16.34		-6.34		-19.16		-25.44		388.48
1652309901.26		0.70		-2.54		3.10		5.17		10.00		15.91		-5.91		-19.29		19.50		359.12
1652309901.28		0.70		-2.44		3.14		5.26		10.00		16.11		-6.11		-19.45		-7.57		378.73
1652309901.30		0.70		-2.09		3.14		5.26		10.00		16.34		-6.34		-19.58		-10.91		386.96
1652309901.33		0.70		-3.61		4.31		5.39		10.00		15.93		-5.93		-19.77		13.26		369.06
1652309901.36		0.70		-3.16		4.31		5.39		10.00		14.91		-4.91		-19.87		49.57		331.82
1652309901.38		0.70		-1.70		2.40		5.45		10.00		17.50		-7.50		-20.07		-97.41		459.52
1652309901.40		0.70		-3.36		2.40		5.45		10.00		17.16		-7.16		-20.23		14.64		398.91
1652309901.43		0.70		-3.21		3.91		5.55		10.00		17.21		-7.21		-20.42		-2.04		410.72
1652309901.45		0.70		-2.17		3.91		5.55		10.00		16.89		-6.89		-20.58		13.57		398.61
1652309901.48		0.70		-3.09		3.79		5.65		10.00		16.08		-6.08		-20.74		31.68		375.33
1652309901.50		0.70		-3.45		3.79		5.65		10.00		15.13		-5.13		-20.86		39.10		354.28
1652309901.53		0.70		-2.73		3.43		5.74		10.00		14.10		-4.10		-20.97		39.86		334.59
1652309901.55		0.70		-2.45		3.43		5.74		10.00		13.02		-3.02		-21.04		44.90		311.48
1652309901.58		0.70		-3.22		3.92		5.84		10.00		11.57		-1.57		-21.08		57.12		276.91
1652309901.61		0.70		-1.24		3.92		5.84		10.00		9.81		0.19		-21.07		54.52		242.85
1652309901.63		0.70		-2.42		3.12		5.90		10.00		8.97		1.03		-21.05		40.05		233.11
1652309901.65		0.70		-2.44		3.12		5.90		10.00		7.36		2.64		-20.99		72.74		183.73
1652309901.68		0.70		-1.42		2.12		5.96		10.00		6.70		3.30		-20.91		25.26		193.09
1652309901.70		0.70		-1.25		2.12		5.96		10.00		7.95		2.05		-20.86		-55.00		257.62
1652309901.73		0.70		-2.01		2.71		6.03		10.00		8.01		1.99		-20.81		-2.57		232.05
1652309901.76		0.70		-1.65		2.71		6.03		10.00		8.27		1.73		-20.76		-9.77		240.32
1652309901.78		0.70		-1.92		2.62		6.09		10.00		7.62		2.38		-20.71		27.96		207.58
1652309901.80		0.70		-0.77		2.62		6.09		10.00		8.93		1.07		-20.68		-53.10		274.05
1652309901.83		0.70		-1.98		2.68		6.16		10.00		9.48		0.52		-20.67		-22.45		269.47
1652309901.85		0.70		-1.50		2.68		6.16		10.00		9.66		0.34		-20.66		-7.39		265.53
1652309901.88		0.70		-1.93		2.63		6.22		10.00		10.29		-0.29		-20.67		-24.71		286.78
1652309901.90		0.70		-1.51		2.63		6.22		10.00		9.06		0.94		-20.64		49.29		224.91
1652309901.93		0.70		-1.67		2.37		6.28		10.00		9.77		0.23		-20.64		-26.94		277.07
1652309901.95		0.70		-2.17		2.37		6.28		10.00		9.38		0.62		-20.62		16.58		247.34
1652309901.98		0.70		-1.94		2.64		6.36		10.00		9.46		0.54		-20.61		-2.96		258.56
1652309902.01		0.70		-1.59		2.64		6.36		10.00		8.70		1.30		-20.58		29.44		226.79
1652309902.03		0.70		-1.58		2.28		6.41		10.00		8.64		1.36		-20.55		2.85		238.42
1652309902.05		0.70		-2.00		2.28		6.41		10.00		8.61		1.39		-20.51		1.08		238.30
1652309902.08		0.70		-1.97		2.67		6.48		10.00		8.43		1.57		-20.47		6.77		231.31
1652309902.11		0.70		-1.77		2.67		6.48		10.00		8.11		1.89		-20.42		12.45		221.43
1652309902.13		0.70		-1.19		1.89		6.53		10.00		8.10		1.90		-20.37		0.30		226.76
1652309902.16		0.70		-1.90		1.89		6.53		10.00		8.34		1.66		-20.33		-10.22		236.34
1652309902.18		0.70		-1.67		2.37		6.58		10.00		8.50		1.50		-20.30		-6.13		236.90
1652309902.21		0.70		-2.03		2.37		6.58		10.00		8.73		1.27		-20.26		-9.19		242.57
1652309902.23		0.70		-1.10		1.80		6.63		10.00		7.78		2.22		-20.21		36.05		200.28
1652309902.26		0.70		-1.34		1.80		6.63		10.00		8.78		1.22		-20.18		-41.02		258.49
1652309902.28		0.70		-1.80		2.50		6.70		10.00		8.91		1.09		-20.15		-5.11		242.78
1652309902.30		0.70		-1.80		2.50		6.70		10.00		9.91		0.09		-20.15		-45.38		282.83
1652309902.33		0.70		-2.00		2.70		6.77		10.00		9.75		0.25		-20.14		6.32		253.61
1652309902.35		0.70		-1.03		2.70		6.77		10.00		10.61		-0.61		-20.16		-34.48		291.42
1652309902.38		0.70		-2.09		2.79		6.84		10.00		11.32		-1.32		-20.19		-26.79		302.21
1652309902.40		0.70		-1.79		2.79		6.84		10.00		11.61		-1.61		-20.23		-12.96		301.58
1652309902.43		0.70		-2.15		2.85		6.92		10.00		11.30		-1.30		-20.26		11.80		283.39
1652309902.45		0.70		-1.26		2.85		6.92		10.00		11.33		-1.33		-20.29		-1.45		291.15
1652309902.48		0.70		-2.41		3.11		6.99		10.00		11.61		-1.61		-20.33		-10.74		301.82
1652309902.50		0.70		-2.28		3.11		6.99		10.00		11.11		-1.11		-20.36		20.88		276.45
1652309902.53		0.70		-1.49		2.19		7.05		10.00		10.73		-0.73		-20.38		14.96		271.96
1652309902.55		0.70		-1.66		2.19		7.05		10.00		10.85		-0.85		-20.40		-4.85		284.57
1652309902.58		0.70		-2.20		2.90		7.13		10.00		10.35		-0.35		-20.41		18.93		262.87
1652309902.60		0.70		-2.10		2.90		7.13		10.00		10.28		-0.28		-20.42		2.98		269.55
1652309902.63		0.70		-1.37		2.07		7.18		10.00		8.97		1.03		-20.39		51.15		218.80
1652309902.65		0.70		-1.58		2.07		7.18		10.00		9.70		0.30		-20.38		-28.78		273.26
1652309902.68		0.70		-2.17		2.87		7.25		10.00		9.69		0.31		-20.37		0.18		258.59
1652309902.70		0.70		-2.01		2.87		7.25		10.00		10.09		-0.09		-20.38		-16.46		274.88
1652309902.73		0.70		-1.01		1.71		7.30		10.00		9.61		0.39		-20.37		19.12		247.32
1652309902.75		0.70		-1.42		1.71		7.30		10.00		11.07		-1.07		-20.39		-59.31		316.25
1652309902.78		0.70		-2.17		2.87		7.37		10.00		12.03		-2.03		-20.45		-36.73		324.70
1652309902.80		0.70		-2.44		2.87		7.37		10.00		12.76		-2.76		-20.51		-30.33		337.03
1652309902.83		0.70		-1.09		1.79		7.42		10.00		12.22		-2.22		-20.57		21.49		301.04
1652309902.85		0.70		-1.68		1.79		7.42		10.00		12.80		-2.80		-20.64		-23.03		335.84
1652309902.88		0.70		-2.18		2.88		7.49		10.00		12.25		-2.25		-20.70		21.27		303.37
1652309902.90		0.70		-2.24		2.88		7.49		10.00		11.70		-1.70		-20.74		22.56		292.34
1652309902.93		0.70		-1.54		2.24		7.55		10.00		10.44		-0.44		-20.75		51.83		252.58
1652309902.96		0.70		-1.81		2.24		7.55		10.00		10.89		-0.89		-20.77		-17.10		296.34
1652309902.98		0.70		-2.16		2.86		7.62		10.00		10.67		-0.67		-20.79		8.72		279.27
1652309903.01		0.70		-2.23		2.86		7.62		10.00		10.95		-0.95		-20.81		-10.95		295.00
1652309903.03		0.70		-1.50		2.20		7.67		10.00		10.11		-0.11		-20.82		32.84		256.47
1652309903.05		0.70		-1.64		2.20		7.67		10.00		10.77		-0.77		-20.83		-28.46		300.52
1652309903.08		0.70		-2.38		3.08		7.75		10.00		11.11		-1.11		-20.86		-12.87		299.93
1652309903.10		0.70		-2.13		3.08		7.75		10.00		11.01		-1.01		-20.89		4.39		289.52
1652309903.13		0.70		-1.36		2.06		7.80		10.00		11.28		-1.28		-20.92		-11.22		303.24
1652309903.15		0.70		-1.90		2.06		7.80		10.00		11.62		-1.62		-20.96		-14.05		311.98
1652309903.18		0.70		-2.39		3.09		7.89		10.00		12.11		-2.11		-21.02		-17.41		324.05
1652309903.20		0.70		-2.18		3.09		7.89		10.00		11.70		-1.70		-21.06		17.86		298.80
1652309903.23		0.70		-1.25		1.95		7.94		10.00		12.09		-2.09		-21.11		-15.36		323.81
1652309903.25		0.70		-2.40		1.95		7.94		10.00		12.39		-2.39		-21.17		-12.05		328.91
