1652310856.98		0.70		-0.00		1.11		0.22		10.00		7.08		2.92		-2.36		57.81		-56.56
1652310857.01		0.70		-0.00		0.70		0.24		10.00		6.49		3.51		-2.27		23.32		-52.37
1652310857.03		0.70		-0.00		0.70		0.24		10.00		7.50		2.50		-2.21		-39.30		-1.56
1652310857.06		0.70		-0.08		0.78		0.25		10.00		9.58		0.42		-2.20		-90.26		65.24
1652310857.08		0.70		0.08		0.78		0.25		10.00		12.03		-2.03		-2.25		-94.92		117.40
1652310857.11		0.70		-0.00		0.70		0.27		10.00		15.05		-5.05		-2.38		-123.89		193.89
1652310857.13		0.70		-0.00		0.70		0.27		10.00		18.00		-8.00		-2.58		-113.17		250.22
1652310857.16		0.70		-0.00		0.70		0.29		10.00		20.72		-10.72		-2.85		-109.42		306.09
1652310857.18		0.70		-0.08		0.70		0.29		10.00		22.97		-12.97		-3.18		-88.55		345.02
1652310857.21		0.70		-0.59		1.29		0.32		10.00		24.75		-14.75		-3.55		-71.38		376.79
1652310857.23		0.70		-1.77		1.29		0.32		10.00		25.80		-15.80		-3.93		-43.88		389.06
1652310857.26		0.70		-2.09		2.79		0.40		10.00		26.30		-16.30		-4.37		-18.10		391.81
1652310857.28		0.70		-2.46		2.79		0.40		10.00		26.23		-16.23		-4.78		2.58		385.43
1652310857.31		0.70		-2.81		3.51		0.48		10.00		25.30		-15.30		-5.12		41.22		351.91
1652310857.33		0.70		-2.67		3.51		0.48		10.00		23.92		-13.92		-5.49		52.67		323.44
1652310857.36		0.70		-1.49		2.19		0.53		10.00		21.53		-11.53		-5.76		100.60		255.16
1652310857.38		0.70		-2.18		2.19		0.53		10.00		18.41		-8.41		-5.98		121.84		184.90
1652310857.41		0.70		-2.06		2.76		0.60		10.00		14.12		-4.12		-6.08		175.39		73.70
1652310857.43		0.70		-1.10		2.76		0.60		10.00		10.37		-0.37		-6.09		148.73		12.15
1652310857.46		0.70		-0.75		1.45		0.63		10.00		6.88		3.12		-6.01		138.53		-53.56
1652310857.48		0.70		-0.08		1.45		0.63		10.00		4.77		5.23		-5.87		81.93		-69.22
1652310857.51		0.70		-0.00		0.70		0.65		10.00		3.79		6.21		-5.73		41.85		-70.78
1652310857.53		0.70		0.08		0.70		0.65		10.00		4.52		5.48		-5.58		-26.74		-23.75
1652310857.56		0.70		-0.00		0.70		0.66		10.00		7.38		2.62		-5.51		-120.83		79.62
1652310857.58		0.70		-0.00		0.70		0.66		10.00		11.28		-1.28		-5.54		-160.35		177.86
1652310857.61		0.70		-0.00		0.70		0.68		10.00		15.43		-5.43		-5.68		-168.89		266.82
1652310857.63		0.70		-0.50		0.70		0.68		10.00		18.75		-8.75		-5.89		-133.94		318.67
1652310857.65		0.70		-1.33		2.03		0.73		10.00		21.00		-11.00		-6.17		-90.55		345.45
1652310857.68		0.70		-0.84		2.03		0.73		10.00		22.32		-12.32		-6.48		-52.07		356.72
1652310857.71		0.70		-2.25		2.95		0.81		10.00		24.07		-14.07		-6.86		-64.41		402.88
1652310857.73		0.70		-2.35		2.95		0.81		10.00		25.07		-15.07		-7.22		-41.75		416.18
1652310857.76		0.70		-2.83		3.53		0.90		10.00		25.86		-15.86		-7.61		-32.35		432.19
1652310857.78		0.70		-2.76		3.53		0.90		10.00		25.89		-15.89		-8.01		-1.55		422.73
1652310857.81		0.70		-3.08		3.78		0.99		10.00		25.17		-15.17		-8.39		28.81		398.02
1652310857.83		0.70		-3.72		3.78		0.99		10.00		23.53		-13.53		-8.74		63.06		352.71
1652310857.86		0.70		-2.58		3.28		1.07		10.00		20.04		-10.04		-8.98		148.07		243.41
1652310857.88		0.70		-1.73		3.28		1.07		10.00		18.00		-8.00		-9.20		73.94		242.50
1652310857.90		0.70		-2.01		2.71		1.13		10.00		14.94		-4.94		-9.31		138.90		150.33
1652310857.93		0.70		-1.83		2.71		1.13		10.00		12.18		-2.18		-9.36		102.61		113.94
1652310857.96		0.70		-1.76		2.46		1.19		10.00		9.07		0.93		-9.34		128.48		38.70
1652310857.98		0.70		-0.92		2.46		1.19		10.00		5.48		4.52		-9.21		126.14		-33.68
1652310858.01		0.70		-0.50		1.20		1.22		10.00		3.76		6.24		-9.07		76.07		-44.88
1652310858.03		0.70		-0.00		1.20		1.22		10.00		2.85		7.15		-8.88		34.40		-44.66
1652310858.06		0.70		0.08		0.62		1.23		10.00		3.91		6.09		-8.75		-47.54		15.72
1652310858.08		0.70		-0.00		0.62		1.23		10.00		6.56		3.44		-8.66		-103.13		95.32
1652310858.11		0.70		-0.08		0.78		1.25		10.00		10.08		-0.08		-8.66		-134.85		181.71
1652310858.13		0.70		-0.58		0.78		1.25		10.00		14.61		-4.61		-8.77		-189.62		301.05
1652310858.16		0.70		-0.16		0.86		1.27		10.00		18.32		-8.32		-8.97		-155.16		360.51
1652310858.18		0.70		-1.44		0.86		1.27		10.00		20.82		-10.82		-9.26		-93.72		383.63
1652310858.21		0.70		-1.69		2.39		1.33		10.00		22.58		-12.58		-9.56		-74.64		413.09
1652310858.23		0.70		-2.61		2.39		1.33		10.00		24.81		-14.81		-9.92		-90.31		470.23
1652310858.26		0.70		-3.07		3.77		1.43		10.00		26.53		-16.53		-10.36		-64.27		497.42
1652310858.28		0.70		-3.25		3.77		1.43		10.00		28.01		-18.01		-10.84		-55.81		528.98
1652310858.31		0.70		-3.42		4.12		1.53		10.00		28.91		-18.91		-11.32		-35.63		543.27
1652310858.34		0.70		-3.99		4.12		1.53		10.00		27.93		-17.93		-11.83		34.48		495.24
1652310858.36		0.70		-4.01		4.71		1.62		10.00		26.07		-16.07		-12.14		96.92		430.71
1652310858.39		0.70		-3.18		4.71		1.62		10.00		25.56		-15.56		-12.62		16.63		466.88
1652310858.41		0.70		-2.84		3.54		1.70		10.00		23.65		-13.65		-12.93		83.69		399.21
1652310858.43		0.70		-3.20		3.54		1.70		10.00		21.95		-11.95		-13.17		84.82		367.77
1652310858.46		0.70		-3.40		4.10		1.81		10.00		18.67		-8.67		-13.39		127.20		283.80
1652310858.48		0.70		-2.13		4.10		1.81		10.00		16.25		-6.25		-13.55		97.89		252.05
1652310858.51		0.70		-2.69		3.39		1.89		10.00		13.61		-3.61		-13.63		106.23		196.41
1652310858.53		0.70		-2.55		3.39		1.89		10.00		10.63		-0.63		-13.65		114.45		132.86
1652310858.56		0.70		-1.45		2.15		1.96		10.00		7.93		2.07		-13.59		85.74		92.38
1652310858.58		0.70		-1.55		2.15		1.96		10.00		6.59		3.41		-13.52		71.96		71.58
1652310858.61		0.70		-1.34		2.04		2.01		10.00		4.92		5.08		-13.40		69.34		38.01
1652310858.63		0.70		-0.92		2.04		2.01		10.00		4.20		5.80		-13.26		29.36		41.64
1652310858.66		0.70		-1.16		1.86		2.07		10.00		3.39		6.61		-13.06		27.49		23.89
1652310858.68		0.70		-0.58		1.86		2.07		10.00		3.86		6.14		-12.92		-19.45		54.75
1652310858.71		0.70		-0.51		1.21		2.10		10.00		5.64		4.36		-12.81		-73.96		116.34
1652310858.73		0.70		-0.83		1.21		2.10		10.00		7.64		2.36		-12.75		-81.33		159.29
1652310858.76		0.70		-0.85		1.55		2.13		10.00		10.70		-0.70		-12.77		-132.46		246.29
1652310858.78		0.70		-0.74		1.55		2.13		10.00		13.32		-3.32		-12.86		-98.88		282.96
1652310858.81		0.70		-1.18		1.88		2.18		10.00		14.87		-4.87		-12.97		-65.20		298.62
1652310858.84		0.70		-1.54		1.88		2.18		10.00		15.87		-5.87		-13.15		-33.59		305.02
1652310858.86		0.70		-0.83		1.53		2.22		10.00		16.20		-6.20		-13.32		-12.03		303.28
1652310858.88		0.70		-1.42		1.53		2.22		10.00		17.21		-7.21		-13.46		-54.33		346.39
1652310858.91		0.70		-2.02		2.72		2.30		10.00		16.86		-6.86		-13.65		12.38		308.53
1652310858.93		0.70		-1.93		2.72		2.30		10.00		16.13		-6.13		-13.77		36.35		283.43
1652310858.96		0.70		-2.33		3.03		2.38		10.00		13.94		-3.94		-13.88		83.43		217.43
1652310858.98		0.70		-1.25		3.03		2.38		10.00		10.79		-0.79		-13.90		128.37		132.33
1652310859.01		0.70		-1.55		2.25		2.43		10.00		9.18		0.82		-13.88		66.14		130.85
1652310859.03		0.70		-1.77		2.25		2.43		10.00		6.97		3.03		-13.80		86.64		75.42
1652310859.06		0.70		-1.39		2.09		2.48		10.00		5.22		4.78		-13.69		73.50		45.58
1652310859.08		0.70		-0.97		2.09		2.48		10.00		3.86		6.14		-13.52		50.10		27.96
1652310859.11		0.70		-0.76		1.46		2.51		10.00		2.56		7.44		-13.34		54.78		-2.63
1652310859.13		0.70		-0.00		1.46		2.51		10.00		3.07		6.93		-13.17		-19.76		42.45
1652310859.16		0.70		-0.25		0.95		2.54		10.00		3.72		6.28		-13.01		-26.38		56.82
1652310859.18		0.70		-0.41		0.95		2.54		10.00		6.45		3.55		-12.92		-103.67		148.76
1652310859.21		0.70		-0.81		1.51		2.57		10.00		9.85		0.15		-12.91		-145.45		237.55
1652310859.23		0.70		-0.48		1.51		2.57		10.00		13.49		-3.49		-13.00		-150.03		313.73
1652310859.26		0.70		-0.83		1.53		2.62		10.00		16.15		-6.15		-13.18		-91.13		339.83
1652310859.29		0.70		-1.66		1.53		2.62		10.00		17.99		-7.99		-13.39		-70.89		369.21
1652310859.31		0.70		-1.72		2.42		2.67		10.00		18.63		-8.63		-13.56		-31.58		364.78
1652310859.33		0.70		-2.34		2.42		2.67		10.00		20.49		-10.49		-13.82		-74.47		426.75
1652310859.35		0.70		-2.50		3.20		2.75		10.00		21.49		-11.49		-14.10		-41.38		433.86
1652310859.38		0.70		-3.41		3.20		2.75		10.00		22.35		-12.35		-14.42		-33.25		451.08
1652310859.41		0.70		-3.14		3.84		2.85		10.00		22.59		-12.59		-14.77		-8.62		448.22
1652310859.43		0.70		-3.81		3.84		2.85		10.00		21.36		-11.36		-15.01		58.69		392.99
1652310859.46		0.70		-3.30		4.00		2.96		10.00		21.68		-11.68		-15.33		-11.75		438.83
1652310859.48		0.70		-3.54		4.00		2.96		10.00		20.76		-10.76		-15.61		35.80		400.20
1652310859.50		0.70		-3.71		4.41		3.06		10.00		19.33		-9.33		-15.82		65.15		359.71
1652310859.53		0.70		-2.40		4.41		3.06		10.00		16.88		-6.88		-16.01		86.95		302.24
1652310859.56		0.70		-1.51		2.21		3.11		10.00		14.06		-4.06		-16.10		120.37		230.45
1652310859.58		0.70		-2.27		2.21		3.11		10.00		11.54		-1.54		-16.15		96.29		192.61
1652310859.61		0.70		-2.41		3.11		3.19		10.00		9.00		1.00		-16.12		105.93		136.60
1652310859.63		0.70		-2.02		3.11		3.19		10.00		6.46		3.54		-16.04		104.80		85.19
1652310859.66		0.70		-1.33		2.03		3.23		10.00		3.59		6.41		-15.88		119.09		18.73
1652310859.68		0.70		-0.75		2.03		3.23		10.00		1.69		8.31		-15.67		74.65		0.14
1652310859.71		0.70		-0.66		1.36		3.27		10.00		0.60		9.40		-15.41		38.73		-7.04
1652310859.73		0.70		-0.60		1.36		3.27		10.00		1.14		8.86		-15.18		-21.44		30.98
1652310859.76		0.70		-0.67		1.37		3.30		10.00		2.68		7.32		-15.01		-66.60		82.09
1652310859.78		0.70		-0.67		1.37		3.30		10.00		5.81		4.19		-14.90		-120.82		170.36
1652310859.81		0.70		-0.83		1.53		3.34		10.00		9.15		0.85		-14.89		-151.04		252.00
1652310859.83		0.70		-0.33		1.53		3.34		10.00		12.64		-2.64		-14.96		-117.72		306.29
1652310859.86		0.70		-0.34		1.04		3.36		10.00		16.56		-6.56		-15.12		-169.22		412.35
1652310859.88		0.70		-1.24		1.04		3.36		10.00		19.68		-9.68		-15.36		-123.10		454.77
1652310859.90		0.70		-3.16		3.86		3.45		10.00		21.88		-11.88		-15.62		-101.82		491.63
1652310859.93		0.70		-3.47		3.86		3.45		10.00		23.23		-13.23		-15.97		-50.81		497.58
1652310859.96		0.70		-3.94		4.64		3.56		10.00		23.39		-13.39		-16.30		-6.42		482.94
1652310859.98		0.70		-3.98		4.64		3.56		10.00		24.13		-14.13		-16.67		-28.55		513.51
1652310860.01		0.70		-3.41		4.11		3.68		10.00		24.64		-14.64		-17.09		-18.07		524.01
1652310860.03		0.70		-3.26		4.11		3.68		10.00		24.26		-14.26		-17.37		18.79		501.75
1652310860.06		0.70		-2.77		3.47		3.77		10.00		23.49		-13.49		-17.71		31.24		484.33
1652310860.08		0.70		-3.30		3.47		3.77		10.00		22.72		-12.72		-18.02		31.01		473.22
1652310860.12		0.70		-4.15		4.85		3.94		10.00		21.42		-11.42		-18.42		37.36		449.16
1652310860.13		0.70		-3.53		4.85		3.94		10.00		19.53		-9.53		-18.58		112.59		375.85
1652310860.16		0.70		-3.40		4.10		4.03		10.00		16.47		-6.47		-18.74		126.91		309.55
1652310860.18		0.70		-2.63		4.10		4.03		10.00		14.36		-4.36		-18.86		76.84		293.85
1652310860.21		0.70		-3.05		3.75		4.12		10.00		10.66		-0.66		-18.87		152.51		182.33
1652310860.23		0.70		-2.26		3.75		4.12		10.00		7.84		2.16		-18.82		120.79		141.02
1652310860.26		0.70		-1.57		2.27		4.18		10.00		5.28		4.72		-18.70		99.50		98.91
1652310860.28		0.70		-1.74		2.27		4.18		10.00		2.73		7.27		-18.52		100.50		45.08
1652310860.31		0.70		-1.41		2.11		4.23		10.00		1.18		8.82		-18.30		64.33		29.32
1652310860.33		0.70		-1.07		2.11		4.23		10.00		0.77		9.23		-18.07		16.07		42.37
1652310860.36		0.70		-0.76		1.46		4.27		10.00		0.28		9.72		-17.84		21.08		26.92
1652310860.38		0.70		-0.33		1.46		4.27		10.00		2.35		7.65		-17.65		-80.89		116.90
1652310860.41		0.70		-1.00		1.70		4.31		10.00		5.00		5.00		-17.52		-106.93		181.17
1652310860.43		0.70		-1.17		1.70		4.31		10.00		7.84		2.16		-17.47		-107.47		237.57
1652310860.46		0.70		-0.99		1.69		4.35		10.00		10.62		-0.62		-17.48		-118.65		298.91
1652310860.48		0.70		-1.77		1.69		4.35		10.00		12.17		-2.17		-17.53		-61.58		302.08
1652310860.51		0.70		-0.50		1.20		4.38		10.00		14.33		-4.33		-17.64		-88.66		360.26
1652310860.53		0.70		-2.25		1.20		4.38		10.00		16.65		-6.65		-17.83		-80.10		404.95
1652310860.56		0.70		-2.63		3.33		4.46		10.00		18.15		-8.15		-18.02		-64.08		429.23
1652310860.58		0.70		-2.47		3.33		4.46		10.00		19.01		-9.01		-18.27		-31.62		433.56
1652310860.61		0.70		-3.45		4.15		4.55		10.00		19.19		-9.19		-18.48		-7.71		427.80
1652310860.63		0.70		-2.78		4.15		4.55		10.00		18.25		-8.25		-18.68		38.53		388.49
1652310860.66		0.70		-2.84		3.54		4.63		10.00		17.76		-7.76		-18.86		20.74		390.00
1652310860.68		0.70		-2.29		3.54		4.63		10.00		17.32		-7.32		-19.06		16.07		386.16
1652310860.71		0.70		-3.24		3.94		4.73		10.00		15.88		-5.88		-19.20		61.57		336.40
1652310860.73		0.70		-2.92		3.94		4.73		10.00		13.75		-3.75		-19.29		82.85		284.42
1652310860.76		0.70		-1.89		2.59		4.79		10.00		12.09		-2.09		-19.35		68.33		259.08
1652310860.78		0.70		-2.94		2.59		4.79		10.00		10.15		-0.15		-19.35		77.07		216.07
1652310860.81		0.70		-2.40		3.10		4.87		10.00		9.01		0.99		-19.32		44.34		209.29
1652310860.83		0.70		-1.37		3.10		4.87		10.00		7.45		2.55		-19.26		63.15		167.84
1652310860.86		0.70		-1.97		2.67		4.94		10.00		6.44		3.56		-19.17		39.00		158.49
1652310860.88		0.70		-1.71		2.67		4.94		10.00		5.79		4.21		-19.07		28.12		149.75
1652310860.90		0.70		-1.67		2.37		5.00		10.00		5.31		4.69		-18.96		20.14		142.50
1652310860.93		0.70		-1.30		2.37		5.00		10.00		4.32		5.68		-18.82		39.13		111.41
1652310860.96		0.70		-1.09		1.79		5.04		10.00		5.00		5.00		-18.69		-26.40		156.11
1652310860.98		0.70		-1.08		1.79		5.04		10.00		6.09		3.91		-18.58		-40.92		183.85
1652310861.01		0.70		-1.15		1.85		5.09		10.00		7.50		2.50		-18.52		-54.28		217.82
1652310861.03		0.70		-1.42		1.85		5.09		10.00		8.39		1.61		-18.48		-39.37		227.80
1652310861.06		0.70		-1.32		2.02		5.14		10.00		8.66		1.34		-18.45		-10.32		218.12
1652310861.08		0.70		-0.84		2.02		5.14		10.00		10.08		-0.08		-18.45		-55.27		269.09
1652310861.11		0.70		-1.66		2.36		5.20		10.00		10.71		-0.71		-18.47		-26.15		267.33
1652310861.13		0.70		-1.27		2.36		5.20		10.00		11.50		-1.50		-18.50		-32.04		286.63
1652310861.16		0.70		-1.75		2.45		5.26		10.00		11.93		-1.93		-18.55		-17.22		288.44
1652310861.18		0.70		-1.78		2.45		5.26		10.00		10.74		-0.74		-18.57		47.09		232.67
1652310861.21		0.70		-0.89		1.59		5.30		10.00		10.53		-0.53		-18.58		8.08		248.15
1652310861.23		0.70		-1.99		1.59		5.30		10.00		10.41		-0.41		-18.59		5.15		247.25
1652310861.26		0.70		-1.59		2.29		5.36		10.00		9.96		0.04		-18.59		17.97		231.86
1652310861.28		0.70		-2.07		2.29		5.36		10.00		9.71		0.29		-18.59		10.35		230.64
1652310861.31		0.70		-1.69		2.39		5.42		10.00		8.06		1.94		-18.54		67.51		168.39
1652310861.33		0.70		-1.42		2.39		5.42		10.00		7.95		2.05		-18.49		4.36		197.04
1652310861.36		0.70		-1.87		2.57		5.48		10.00		7.81		2.19		-18.43		5.23		193.08
1652310861.38		0.70		-1.65		2.57		5.48		10.00		8.07		1.93		-18.38		-10.38		205.41
1652310861.41		0.70		-1.82		2.52		5.56		10.00		7.39		2.61		-18.30		23.81		173.75
1652310861.43		0.70		-0.76		2.52		5.56		10.00		7.06		2.94		-18.24		15.70		170.45
1652310861.46		0.70		-1.25		1.95		5.60		10.00		8.03		1.97		-18.19		-40.06		217.15
1652310861.48		0.70		-1.41		1.95		5.60		10.00		8.27		1.73		-18.15		-9.24		205.88
1652310861.51		0.70		-1.36		2.06		5.66		10.00		9.53		0.47		-18.14		-48.61		250.67
1652310861.53		0.70		-1.93		2.06		5.66		10.00		9.81		0.19		-18.13		-11.83		237.94
1652310861.55		0.70		-0.86		1.56		5.69		10.00		10.33		-0.33		-18.14		-21.99		253.41
1652310861.58		0.70		-1.64		1.56		5.69		10.00		12.10		-2.10		-18.19		-70.64		313.93
1652310861.60		0.70		-1.91		2.61		5.76		10.00		12.95		-2.95		-18.27		-34.17		313.54
1652310861.63		0.70		-2.18		2.61		5.76		10.00		13.52		-3.52		-18.36		-20.59		319.42
1652310861.66		0.70		-1.67		2.37		5.81		10.00		12.58		-2.58		-18.43		39.65		271.22
1652310861.68		0.70		-1.34		2.37		5.81		10.00		14.05		-4.05		-18.53		-57.08		350.40
1652310861.71		0.70		-2.68		3.38		5.90		10.00		13.69		-3.69		-18.62		14.14		308.85
1652310861.73		0.70		-2.27		3.38		5.90		10.00		13.65		-3.65		-18.71		1.84		315.25
1652310861.76		0.70		-1.36		2.06		5.97		10.00		12.76		-2.76		-18.80		26.43		286.32
1652310861.78		0.70		-1.93		2.06		5.97		10.00		12.06		-2.06		-18.84		38.04		267.10
1652310861.81		0.70		-2.36		3.06		6.04		10.00		11.08		-1.08		-18.86		42.82		245.36
1652310861.83		0.70		-2.51		3.06		6.04		10.00		10.15		-0.15		-18.87		36.69		229.91
1652310861.85		0.70		-1.16		1.86		6.08		10.00		8.49		1.51		-18.83		69.30		179.92
1652310861.88		0.70		-1.65		1.86		6.08		10.00		9.49		0.51		-18.82		-39.37		254.16
1652310861.91		0.70		-2.09		2.79		6.16		10.00		9.31		0.69		-18.80		7.06		227.13
1652310861.93		0.70		-1.54		2.79		6.16		10.00		9.62		0.38		-18.79		-12.36		242.80
1652310861.96		0.70		-2.15		2.85		6.23		10.00		8.30		1.70		-18.75		52.84		183.39
1652310861.98		0.70		-0.96		2.85		6.23		10.00		8.08		1.92		-18.70		8.21		200.63
1652310862.01		0.70		-1.86		2.56		6.29		10.00		8.35		1.65		-18.66		-11.41		215.25
1652310862.03		0.70		-1.48		2.56		6.29		10.00		8.67		1.33		-18.62		-11.37		221.25
1652310862.06		0.70		-1.75		2.45		6.34		10.00		8.59		1.41		-18.59		3.72		211.70
1652310862.08		0.70		-0.83		2.45		6.34		10.00		8.17		1.83		-18.54		16.36		196.35
1652310862.11		0.70		-1.28		1.98		6.39		10.00		8.90		1.10		-18.52		-29.94		233.79
